DOC_DATE_SCALED,DOC_ID_SCALED,AUCTION_ID_SCALED,BID_NAME_SCALED,ITEM_CAT,VENDOR_SCALED,WINNER,QUANTITY_SCALED,PRICE_SCALED
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,12,"Milk, Non-Fat Chocolate - 1/2 Pint Chocolate flavored milk with non-milk fat packed in a 1/2 pint crush pack carton FIRM",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"193,317",12.245
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,13,"20560 - Milk, Non-Fat Chocolate - 1/2 Pint Chocolate flavored milk with non-milk fat packed in a 1/2 pint crush pack carton ESCALATING",,Borden Dairy Company Borden ,,"193,317",10.95
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,13,"20560 - Milk, Non-Fat Chocolate - 1/2 Pint Chocolate flavored milk with non-milk fat packed in a 1/2 pint crush pack carton ESCALATING",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"193,317",11.645
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,14,"Milk, Non-Fat Strawberry - 1/2 Pint Strawberry flavored milk with non-milk fat packed in a 1/2 pint crush pack carton FIRM",,Borden Dairy Company Borden ,,"18,100",11.45
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,14,"Milk, Non-Fat Strawberry - 1/2 Pint Strawberry flavored milk with non-milk fat packed in a 1/2 pint crush pack carton FIRM",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"18,100",12.245
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,15,"20570 - Milk, Non-Fat Strawberry - 1/2 Pint Strawberry flavored milk with non-milk fat packed in a 1/2 pint crush pack carton ESCALATING",,Borden Dairy Company Borden ,,"18,100",10.95
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,15,"20570 - Milk, Non-Fat Strawberry - 1/2 Pint Strawberry flavored milk with non-milk fat packed in a 1/2 pint crush pack carton ESCALATING",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"18,100",11.645
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,16,"Milk, Whole - 1/2 Pint Non-flavored whole milk packed in a 1/2 pint crush pack carton FIRM",,Borden Dairy Company Borden ,,"1,000",11.45
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,16,"Milk, Whole - 1/2 Pint Non-flavored whole milk packed in a 1/2 pint crush pack carton FIRM",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"1,000",12.495
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,17,"20610 - Milk, Whole - 1/2 Pint Non-flavored whole milk packed in a 1/2 pint crush pack carton ESCALATING",,Borden Dairy Company Borden ,,"1,000",10.95
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,17,"20610 - Milk, Whole - 1/2 Pint Non-flavored whole milk packed in a 1/2 pint crush pack carton ESCALATING",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"1,000",11.985
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,18,"Milk, 1% White - 8 Ounce PET Non-flavored milk with 1% milk fat packed in a 8 Ounce PET FIRM",,Borden Dairy Company Borden ,,"728,681",12.63
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,18,"Milk, 1% White - 8 Ounce PET Non-flavored milk with 1% milk fat packed in a 8 Ounce PET FIRM",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"728,681",16.245
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,19,"20550 - Milk, 1% White - 8 Ounce PET Non-flavored milk with 1% milk fat packed in a 8 Ounce PET ESCALATING",,Borden Dairy Company Borden ,,"728,681",12.13
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,19,"20550 - Milk, 1% White - 8 Ounce PET Non-flavored milk with 1% milk fat packed in a 8 Ounce PET ESCALATING",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"728,681",15.735
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,20,"Milk, Non-Fat Chocolate - 8 Ounce PET Chocolate flavored milk with non-milk fat packed in a 8 Ounce PET FIRM",,Borden Dairy Company Borden ,,"193,317",12.63
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,20,"Milk, Non-Fat Chocolate - 8 Ounce PET Chocolate flavored milk with non-milk fat packed in a 8 Ounce PET FIRM",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"193,317",16.245
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,21,"20560 - Milk, Non-Fat Chocolate - 8 Ounce PET Chocolate flavored milk with non-milk fat packed in a 8 Ounce PET ESCALATING",,Borden Dairy Company Borden ,,"193,317",12.13
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,21,"20560 - Milk, Non-Fat Chocolate - 8 Ounce PET Chocolate flavored milk with non-milk fat packed in a 8 Ounce PET ESCALATING",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"193,317",15.645
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,22,"Milk, Non-Fat Strawberry - 8 Ounce PET Strawberry flavored milk with non-milk fat packed in a 8 Ounce PET FIRM",,Borden Dairy Company Borden,,"18,100",12.63
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,22,"Milk, Non-Fat Strawberry - 8 Ounce PET Strawberry flavored milk with non-milk fat packed in a 8 Ounce PET FIRM",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"18,100",16.245
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,23,"20570 - Milk, Non-Fat Strawberry - 8 Ounce PET Strawberry flavored milk with non-milk fat packed in a 8 Ounce PET ESCALATING",,Borden Dairy Company Borden ,,"18,100",12.13
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,23,"20570 - Milk, Non-Fat Strawberry - 8 Ounce PET Strawberry flavored milk with non-milk fat packed in a 8 Ounce PET ESCALATING",, Oak Farms Dairy (Southern Foods Group) Trumoo ,,"18,100",15.645
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,24,"Milk, Whole - 1/2 Pint 8 Ounce PET Non-flavored whole milk packed in a 8 Ounce PET FIRM",,Borden Dairy Company Borden ,,"1,000",12.63
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,24,"Milk, Whole - 1/2 Pint 8 Ounce PET Non-flavored whole milk packed in a 8 Ounce PET FIRM",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"1,000",16.495
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,25,"20610 - Milk, Whole - 1/2 Pint 8 Ounce PET Non-flavored whole milk packed in a 8 Ounce PET ESCALATING",,Borden Dairy Company Borden ,,"1,000",12.13
"ne 20, 2019",lk and Juice for Nutrition Services Annual Contract #19-07-3580,25,"20610 - Milk, Whole - 1/2 Pint 8 Ounce PET Non-flavored whole milk packed in a 8 Ounce PET ESCALATING",, Oak Farms Dairy (Southern Foods Group) Dairy Pure ,,"1,000",15.985
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,1,54245 - Alfredo Sauce Mix,,"Diamond Crystal Brands, Inc. Alfredo Sauce Mix #",,205,35.38
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,1,54245 - Alfredo Sauce Mix,, d US Foods ButterBuds MFP ,,205,49.8
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,1,54245 - Alfredo Sauce Mix,, Labatt Food Service ALFREDOBUD ,,205,50.54
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,1,54245 - Alfredo Sauce Mix,," Precision Foods, Inc. Foothill Farms Alfredo Sauce S",,205,44.43
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,1,54245 - Alfredo Sauce Mix,, Jake's Finer Foods Butter Buds #,,205,50.85
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,3,"54000- Baking Powder - Double Acting, Bulk",,Dawn Food Products DDA #,,15,44.25
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,3,"54000- Baking Powder - Double Acting, Bulk",," b Diamond Crystal Brands, Inc. Baking Powder #",,15,37.69
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,3,"54000- Baking Powder - Double Acting, Bulk",, Labatt Food Service DIAM CRYST ,,15,44.98
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,4,54011- Baking Soda - Sodium Bicarbonate,,Dawn Food Products Arm & Hammer #,,15,26.5
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,4,54011- Baking Soda - Sodium Bicarbonate,," Diamond Crystal Brands, Inc. Baking Soda #",,15,14.74
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,4,54011- Baking Soda - Sodium Bicarbonate,, US Foods Monarch MFP ,,15,32.92
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,4,54011- Baking Soda - Sodium Bicarbonate,, Labatt Food Service DIAM CRYST ,,15,17.74
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,5,54437- Balsamic Vinegar,,Schreiber Foods International Ambiance ,,182,19
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,5,54437- Balsamic Vinegar,, e Labatt Food Service DEL DESTIN ,,182,21.24
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,6,"54021- Base, Soup, Lower Sodium - Beef",,"Braun Beef Co., Inc. Major #Bi",,50,39.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,7,"54031- Base, Soup, Lower Sodium - Chicken",,"Braun Beef Co., Inc. Major Bi",,50,36.25
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,7,"54031- Base, Soup, Lower Sodium - Chicken",, Labatt Food Service KNORR ,,50,67.67
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,8,55269- Buffalo Wing Sauce - Low sodium,,Jake's Finer Foods Ken's KE,,100,33.59
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,8,55269- Buffalo Wing Sauce - Low sodium,, Jake's Finer Foods Frank's #,,100,46.77
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,8,55269- Buffalo Wing Sauce - Low sodium,, Labatt Food Service FRANKS ,,100,14.48
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,9,54220- Butter Cooking Spray,,"Par-Way Tryson Co. (Par-Way Goup, Inc.) Mfr. #",,1000,18.35
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,9,54220- Butter Cooking Spray,, Labatt Food Service VEGALENE ,,1000,20.56
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,12,54040- Butter Flavor Granules,,US Foods Butterbuds MFP ,,625,32.62
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,12,54040- Butter Flavor Granules,, Jake's Finer Foods Butter Buds #,,625,32.8
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,12,54040- Butter Flavor Granules,, Labatt Food Service BUTTERBUDS ,,625,33.16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,13,53021 - Cereal Bars 1 oz grain equivalent,,The Masters Distribution Systems Company Darlington ,,100,42.98
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,13,53021 - Cereal Bars 1 oz grain equivalent,, a Labatt Food Service GEN MILLS ,,100,25.9
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,14,"53058 - Cereal, Cinnamon Flavored",,Post Consumer Brands Post Bunches of Oats Honey Crunch ,,4000,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,14,"53058 - Cereal, Cinnamon Flavored",, b Post Consumer Brands ,,4000,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,14,"53058 - Cereal, Cinnamon Flavored",," b Braun Beef Co., Inc. General Mills ",,4000,24.622
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,14,"53058 - Cereal, Cinnamon Flavored",, Labatt Food Service GEN MILLS ,,4000,26.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,15,"53044- Cereal, Oat Rounds - Honey Flavored, Bowl Pack",,Post Consumer Brands Malt-O-Meal Honey Scooters ,,3200,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,15,"53044- Cereal, Oat Rounds - Honey Flavored, Bowl Pack",," Braun Beef Co., Inc. General Mills ",,3200,24.622
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,15,"53044- Cereal, Oat Rounds - Honey Flavored, Bowl Pack",, Labatt Food Service GEN MILLS ,,3200,26.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,16,"53040- Cereal, Oat Rounds, Bowl Pack",,Post Consumer Brands Malt-O-Meal Scooters ,,333,16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,16,"53040- Cereal, Oat Rounds, Bowl Pack",, [ALT,,333,16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,16,"53040- Cereal, Oat Rounds, Bowl Pack",, [ALT,,333,16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,16,"53040- Cereal, Oat Rounds, Bowl Pack",," Braun Beef Co., Inc. General Mills ",,333,19.301
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,16,"53040- Cereal, Oat Rounds, Bowl Pack",, Labatt Food Service GEN MILLS ,,333,19.73
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,17,"53041 - Cereal, Oat Rounds, Low Sugar, Bowl Pack",,Post Consumer Brands Malt-O-Meal Honey Scooters ,,100,16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,17,"53041 - Cereal, Oat Rounds, Low Sugar, Bowl Pack",," Braun Beef Co., Inc. Genreal Mills ",,100,19.301
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,18,"53061 - Cereal, Rice Squares - Cinnamon Flavored",,"Braun Beef Co., Inc. General Mills ",,705,19.301
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,18,"53061 - Cereal, Rice Squares - Cinnamon Flavored",, Labatt Food Service GEN MILLS ,,705,26.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",,Post Consumer Brands Post Bunches of Oats Honey Crunch ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Post Consumer Brands Post Frosted Shredded Wheat ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Post Consumer Brands Frosted Shredded Wheat Blueberry ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Post Consumer Brands Frosted Shredded Wheat Strawberry ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Post Consumer Brands Malt-O-Meal Honey Graham Toasters ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Post Consumer Brands Post Honey Bunches of Oats Vanilla ,,2500,24.622
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Labatt Food Service GEN MILLS ,,2500,26.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,19,"53030- Cereal, Whole Grain - Individual Servings 2 oz",, Bake Crafters Food Company Bake Crafters #,,2500,71.16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,20,"Cereal, Whole Grain, Cinnamon Flavored 2 oz",,Post Consumer Brands Malt-O-Meal Cinnamon Toasters ,,2500,16.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,20,"Cereal, Whole Grain, Cinnamon Flavored 2 oz",," Braun Beef Co., Inc. General Mills ",,2500,24.622
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,20,"Cereal, Whole Grain, Cinnamon Flavored 2 oz",, Labatt Food Service GEN MILLS ,,2500,26.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,20,"Cereal, Whole Grain, Cinnamon Flavored 2 oz",, Bake Crafters Food Company Bake Crafters #,,2500,71.16
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,22,"53060- Cereal, Rice Squares, Gluten Free - Bowl Pack 1 oz",,"Braun Beef Co., Inc. General Mills ",,125,19.301
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,22,"53060- Cereal, Rice Squares, Gluten Free - Bowl Pack 1 oz",, b Labatt Food Service GEN MILLS ,,125,19.73
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,23,"11203- Cheese, Parmesan - Individual Packets",,"Diamond Crystal Brands, Inc. Parm Cheese Pkt #",,15,8.83
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,23,"11203- Cheese, Parmesan - Individual Packets",, Jake's Finer Foods Diamond Crystal #,,15,9.8
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,23,"11203- Cheese, Parmesan - Individual Packets",, Labatt Food Service DIAMOND C ,,15,11.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,23,"11203- Cheese, Parmesan - Individual Packets",, US Foods Roseli MFP ,,15,21.98
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,24,54251- Cheese Sauce Mix - Bulk,,"Diamond Crystal Brands, Inc. Cheese Sauce Mix #",,1000,28.07
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,24,54251- Cheese Sauce Mix - Bulk,," Diamond Crystal Brands, Inc. LS Cheese Sauce Mix ",,1000,32.35
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,24,54251- Cheese Sauce Mix - Bulk,," Precision Foods, Inc. Cheese Sauce Mix ",,1000,43.24
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,24,54251- Cheese Sauce Mix - Bulk,, US Foods MFP ,,1000,45.24
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,24,54251- Cheese Sauce Mix - Bulk,, Jake's Finer Foods Foothill Farms ,,1000,45.75
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",,PepsiCo Food Service Fritos Corn Chips Original ,,8500,24.45
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Baked Cheetos Crunchy ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Baked Cheetos Crunchy Flamin' Hot ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Fantastix Chili Cheese ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Fantastix Flamin Hot ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Baked Funyuns ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, PepsiCo Food Service Munchies Snack Mix ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, b PepsiCo Food Service Munchies Flamin Hot and Sweet Mix ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, b PepsiCo Food Service Rold Gold Heartzels ,,8500,30.17
"ne 1, 2020",y Grocery for Nutrition Services Annual Contract #20-07-3400,25,"Chips, Baked, Assorted - Cheese Multi-Grain Flavors",, b PepsiCo Food Service Fritos Corn Chips Chili Cheese ,,8500,30.17
