Sales Code,Item No.,Mfg. Item No.,Brand,Description,Pack Size,Selling Price,Fee for Service,Category,Starting Date,Ending Date,Bid No.,Bid Line No.,Velocity,Price per Serving
COOP181,134573,2016,COUNTRY PURE FOODS,SIDEKICK SOUR CHERRY LEMON ICE,84/4.4OZ,35.59,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,500,C,0.424
COOP181,134584,124,DEL REAL,TAMALES CHIC IN GREEN SAUCE GF,48/5OZ,54.17,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,529,C,1.129
COOP181,134610,1638,BAKE CRAFTERS,BREADSTICKS GARLIC WG,240/1.19OZ,57.24,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,440,B,0.239
COOP004,134612,40404,J & J SNACK FOODS,BENEFIT BAR FRENCH TOAST,48/2.5OZ,25.33,0.00,BREAKFAST,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,4,B,0.528
COOP181,134627,38000-80801/581258,EGGO,TOAST FRENCH MINI CHC CHIPS WG,72/3.03OZ,35.07,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,556,B,0.487
COOP181,134659,71220,BUENA VISTA,COOKIE CHRISTMAS TREE WG IW,150/1OZ,58.85,0.00,HLDY CKY,07/01/23,06/30/24,09-22-23-FN,465,D,0.392
COOP181,134662,78015,BUENA VISTA,DOUGH COOKIE RF CHOC CHIP WG,216/1.5OZ,63.28,0.00,CKY DOUGH,07/01/23,06/30/24,09-22-23-FN,472,W,0.293
COOP181,134667,79010,BUENA VISTA,COOKIE RF C/CHIP WG IW,200/1.0OZ,63.81,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,467,B,0.319
COOP004,134668,79015,BUENA VISTA,RF COOKIE CHOCHIP WG IW,120/1.5OZ,58.32,0.00,COOKIES,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,35,B,0.486
COOP181,134687,37722,RICHS,TOAST FRENCH STICKS 3.2OZ WG,12/2LB,62.71,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,807,B,5.226
COOP181,134706,WGSC140-1SW,FAT CAT BAKERY,COOKIE SNICKERDOODLE WG IW,140/1.3OZ,50.87,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,575,C,0.363
COOP004,134708,9432,SUPER BAKERY,RICE CRISPY GOODYMAN WG,50/1.6OZ,27.87,0.00,SNACKS,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,118,D,0.557
COOP181,134729,19000,SUPER BAKERY,DONUT SUPER PLUS WG,80/3OZ,47.21,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,882,B,0.59
COOP181,134761,4521,J & J SNACK FOODS,51% WAFFLE DUTCH WG,48/2.9OZ,28.47,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,647,C,0.593
COOP181,134765,994,DAVES,MUFFIN ORNG BLOSSOM TOP WG,60/3OZ,42.26,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,508,D,0.704
COOP181,134776,608,ALBIES FOODS,SANDWICH WOWBUTTER & JELLY,40/4.6OZ,55.68,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,408,B,1.392
COOP181,134782,WGPMPC140-1SW,FAT CAT BAKERY,COOKIES PUMPKIN WG IW,140/1.3OZ,50.87,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,572,D,0.363
COOP181,134783,766,DEL REAL,TAMALE CHS GREEN CHILI GF WG,48/5OZ,63.82,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,530,C,1.33
COOP181,134789,1616,BAKE CRAFTERS,TOAST TEXAS RF GARLIC WG IW,120/1.31OZ,75.39,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,436,B,0.628
COOP181,134813,38413,PILLSBURY,BAGELS MINI STRWB CRMY CHS IW,72/2.43OZ,42.62,0.00,BAGELS,07/01/23,06/30/24,09-22-23-FN,791,A,0.592
COOP181,134814,38399,PILLSBURY,BAGELS MINI CINN CRMY CHS IW,72/2.43OZ,42.62,0.00,BAGELS,07/01/23,06/30/24,09-22-23-FN,781,C,0.592
COOP181,137923,9125,BAKE CRAFTERS,SANDWICH MPL CHIX PNCK WG IW,168/2.5OZ,166.87,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,439,B,0.993
COOP181,138025,767,DEL REAL,TAMALE CHIC RED SAUCE GF WG,48/5OZ,61.47,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,533,B,1.281
COOP181,138029,10000015030,ADVANCE PIERRE,BEEF PUB STK BURGER FC,53/3OZ,68.29,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,401,C,1.288
COOP181,138376,406,DEL REAL,REFRIED BEANS VEGETARIAN GF,4/5LB,28.87,0.00,BEANS,07/01/23,06/30/24,09-22-23-FN,526,C,0.498
COOP181,138496,990,DAVES,MUFFIN CHOC CHIP TOP WG IW,60/3OZ,42.26,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,515,D,0.704
COOP181,138511,35596-0119,EISENBERG,6 ALL NATURAL BF FRANKS 8/1,2/5LB,55.06,0.00,HOT DOGS,07/01/23,06/30/24,09-22-23-FN,561,B,0.688
COOP181,138514,WGDCC168-AS,FAT CAT BAKERY,DGH COOKIE DBLE CHOC CHIP WG,168/1.75OZ,57.61,0.00,CKY DOUGH,07/01/23,06/30/24,09-22-23-FN,566,D,0.343
COOP004,138516,WGCCC140-1SW,FAT CAT BAKERY,COOKIE CHOC CHIP WG IW,140/1.3OZ,58.73,0.00,COOKIES,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,38,A,0.42
COOP004,138751,WGCCC168-AS,FAT CAT BAKERY,DGH COOKIE CHOC CHIP PUCK WG,168/1.75OZ,63.21,0.00,CKY DOUGH,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,37,C,0.376
COOP181,138805,CTB43,MICHAEL B'S BESTWAY,TAQUITOS CHICKEN BULK WG,100/2.2OZ,68.40,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,726,B,0.684
COOP181,138821,1716,BAKE CRAFTERS,BITES BRFST MINI APPLE WG,72/2.75OZ,55.49,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,441,B,0.771
COOP181,138839,3020,HOFFY,6 BEEF FRANK 6/1,10LB,41.00,0.00,HOT DOGS,07/01/23,06/30/24,09-22-23-FN,637,C,0.683
COOP181,138863,0-77222-35485-3,ROSATI,AMERICAN HERO ICE STRW/LMNDE,90/4.4OZ,34.80,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,824,W,0.387
COOP181,138886,1835G,TOOLS FOR SCHOOLS,COOKIES FROSTED XMAS BULK WG,126/1.5OZ,57.09,0.00,HLDY CKY,07/01/23,06/30/24,09-22-23-FN,905,D,0.228
COOP181,138911,SB-480,SHANNONS,ROLL CIABATTA 51% SLICED WW,144/2OZ,64.02,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,834,C,0.445
COOP181,138923,1556,BAKE CRAFTERS,WAFFLES MAPLE WG,144/1.4OZ,39.26,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,429,B,0.273
COOP181,138924,CRC272,SKY BLUE FOODS,CAKE CRUMB CINNAMON WG IW,72/3OZ,40.24,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,858,B,0.559
COOP181,138967,783,DEL REAL,TAMALE CHICKEN GREEN GF WG,48/6OZ,70.95,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,531,B,1.478
COOP181,139156,36212,TONY ROBERTS,BAGEL BLUEBERRY WG IW,72/3OZ,34.76,0.00,BAGELS,07/01/23,06/30/24,09-22-23-FN,899,D,0.483
COOP181,139361,350,DAVES,BREAD BANANA SQUARE WG IW,28/3.6OZ,24.67,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,522,B,0.881
COOP004,139364,12002-R4,COOL TROPICS,JUICE SLUSH KIWI STRWBERY,60/4OZ,29.08,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,213,D,0.485
COOP004,139395,40406,J & J SNACK FOODS,BAR BENEFIT COCO CHIP WG,48/2.5OZ,27.76,0.00,BREAKFAST,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,3,B,0.578
COOP181,139402,447,BAKE CRAFTERS,TOAST FRENCH STICKS WG,5/2LB,28.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,438,B,0.26
COOP181,139653,1717,BAKE CRAFTERS,BITES MINI BREAKFAST GLAZED,72/2.75OZ,55.49,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,433,B,0.771
COOP181,139658,7055,SUPER BAKERY,LOAF ULTRA MINI BLUEBERRY WG,120/2OZ,57.39,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,876,D,0.478
COOP181,139661,7787,SUPER BAKERY,DONUT MINI POWDERED IW WG,72/3.3OZ,72.92,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,879,B,1.013
COOP181,139662,7786,SUPER BAKERY,DONUT CHOC ENROBED MINI WG IW,72/3.3OZ,81.30,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,881,B,1.129
COOP181,139675,6657,BAKE CRAFTERS,SNDWCH MAPLE WFFL CHX SAUS WG,126/2.5OZ,142.98,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,435,D,1.135
COOP181,139684,P-820-01,GREEN BELLIES,PENNE PERFECT WG,4/5LB,51.38,0.00,PASTA,07/01/23,06/30/24,09-22-23-FN,634,B,0.694
COOP181,139700,543033/300433,MR SIPS,CHICKEN NUGGET GF,2/5LB,72.33,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,750,D,2.494
COOP181,139759,BTB61W,MICHAEL B'S BESTWAY,TAQUITO BEEF & CHS IW,50/4.4OZ,63.91,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,728,C,1.278
COOP181,139771,10071179034841,SIMPLOT,RSTD CORN & JALAPENO,6/2.5LB,32.45,0.00,FRZN VEG,07/01/23,06/30/24,09-22-23-FN,845,D,0
COOP181,139774,100850,MI RANCHO,TORTILLA 10 WWW,12/10CT,26.38,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,724,B,2.638
COOP181,139790,COMEG-0500,CHEFS CORNER,ROLL EGG CHICKEN WG,96/2.5OZ,89.86,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,490,C,0.936
COOP181,139793,10071179193425,SIMPLOT,WESTERN GUACAMOLE,12/1LB,40.00,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,844,D,0.221
COOP181,139816,WGCCC192-1S,FAT CAT BAKERY,DOUGH COOKIE CHOC/CHIP PUCK WG,192/1.3OZ,52.29,0.00,CKY DOUGH,07/01/23,06/30/24,09-22-23-FN,579,B,0.272
COOP181,139830,10000036919,ADVANCE PIERRE,MEATLOAF CHS KETCHUP FC,100/2.9OZ,120.50,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,402,D,1.205
COOP181,139847,79185,BUENA VISTA,COOKIES CHOC CHIP WG IW,90/1.85OZ,49.48,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,463,B,0.55
COOP181,139853,6656,BAKE CRAFTERS,WAFFLE MAPLE SANDWICH WG,126/3OZ,163.97,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,420,D,1.301
COOP181,139868,6625,BAKE CRAFTERS,SNDWCH BRD CHIX BISCUIT WG IW,96/3.2OZ,133.67,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,430,D,1.392
COOP181,139892,78185,BUENA VISTA,DGH CHC CHP CKY W BAGS WG,135/1.85OZ,48.09,0.00,CKY DOUGH,07/01/23,06/30/24,09-22-23-FN,475,C,0.356
COOP181,139964,111,DEL REAL,PORK CHILI VERDE GF,4/5LB,95.47,0.00,PROC PORK,07/01/23,06/30/24,09-22-23-FN,528,D,1.273
COOP181,140015,8-52724-00302-3,YANGS,NOODLE CHOW MEIN 51% WHT WG,5/2.5LB,40.49,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,926,D,0.405
COOP181,140080,5968,MILLERS,6 8/1 BEEF FRANK,2/5LB,49.35,0.00,HOT DOGS,07/01/23,06/30/24,09-22-23-FN,733,C,0.617
COOP181,140101,07931,CH BELT,WHOLE KERNEL CORN,30LB,39.46,0.00,FRZN VEG,10/05/23,06/30/24,,,C,0
COOP181,140143,06411/445809,DOLE,MIXED BERRY FRUIT,2/5LB,45.81,0.00,FRZN FRUIT,07/01/23,06/30/24,09-22-23-FN,537,C,22.905
COOP181,140158,80660/565431,UDIS,BAGEL PLAIN GF IW,24/3.5OZ,42.25,0.00,BAGELS,07/01/23,06/30/24,09-22-23-FN,916,C,1.76
COOP181,140159,80644/565421,UDIS,BUN CLASSIC HAMBURGER GF IW,24/3.2OZ,38.23,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,915,C,1.593
COOP181,140161,80645/565432,UDIS,MUFFIN BLUEBERRY GF IW,36/3OZ,64.77,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,914,C,1.799
COOP181,140162,80646/565423,UDIS,MUFFIN DOUBLE CHOCOLATE GF IW,36/3OZ,64.81,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,913,C,1.8
COOP181,140163,341761,PACKER LABEL,BLUEBERRIES IQF,2/5LB,29.54,0.00,FRZN FRUIT,07/01/23,06/30/24,09-22-23-FN,768,C,14.77
COOP181,140266,HABANADA2B12W,BELL TASTY,NADA TACO HABANERO IW,60/4.5OZ,60.52,0.00,POCKETS,07/01/23,06/30/24,09-22-23-FN,450,C,1.009
COOP181,140284,10052550928,TYSON,WINGS OF FIRE,2/5LB,43.53,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,911,C,0.458
COOP181,140300,3025,HOFFY,FRANKS BEEF 6 8/1,10LB,41.50,0.00,HOT DOGS,07/01/23,06/30/24,09-22-23-FN,638,B,0
COOP181,140325,41324/620142,CHEF PIERRE,MUFFIN DBL CHOCO SL WG IW,24/4OZ,22.36,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,489,W,0.932
COOP181,140332,057071WG225,GOURMET TREAT,MUFFIN BANANA NUT WG IW,60/2.25OZ,43.35,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,626,D,0.963
COOP181,140333,057075WG225,GOURMET TREAT,MUFFIN BLUEBERRY WG IW,60/2.25OZ,43.35,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,628,W,0.723
COOP181,140344,057163WG225,GOURMET TREAT,MUFFIN CHOC FUDGE WG IW,60/2.25OZ,43.35,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,627,D,0
COOP181,140397,BTB61,MICHAEL B'S BESTWAY,TAQUITOS BEEF,100/2.2OZ,59.80,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,725,C,1.196
COOP181,140434,11109b,CHEF AMERICA,HOTPOCKETS PEP PIZZA,20/4.5OZ,20.21,0.00,POCKETS,07/01/23,06/30/24,09-22-23-FN,488,D,1.011
COOP181,140647,3301,WAWONA,STRAWBERRIES FROZEN IQF,2/5LB,27.82,0.00,FRZN FRUIT,07/01/23,06/30/24,09-22-23-FN,922,C,0.525
COOP181,140677,WGAPL96-2GB,FAT CAT BAKERY,DOUGH APPLE CINNAMON SCONE WG,96/3OZ,57.15,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,569,D,0.595
COOP181,140678,WGCRN96-2GB,FAT CAT BAKERY,DGH CRANBERRY ORANGE SCONE WG,96/3OZ,57.15,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,573,D,0.595
COOP181,140683,WGCC96-2GB,FAT CAT BAKERY,DOUGH SCONE CHOCO CHIP WG,96/3OZ,57.15,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,574,C,0.595
COOP004,140888,16001,COOL TROPICS,JUICE VEG TROPICAL TRIO,60/4OZ,32.76,0.00,JUICE,07/01/23,06/30/24,RFP 22-23-04 SNACK FOODS & BEV,214,C,0.546
COOP181,140890,5150,DAVES,MUFFIN JALAPENO CORN WG IW,64/2.07OZ,38.53,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,510,D,0.602
COOP181,140892,DDB500,MICHAEL B'S BESTWAY,BEEF DOUBLE DOG IW,60/4OZ,85.43,0.00,HOT DOGS,07/01/23,06/30/24,09-22-23-FN,731,D,1.424
COOP181,140909,992,DAVES,MUFFIN APPLE TOP WG IW,60/3OZ,42.26,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,507,W,0.704
COOP181,140911,0-77222-35488-4,ROSATI,EMOJI CHERRY/LIME ICE CUP,90/4.4OZ,34.80,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,822,C,0.387
COOP181,140913,30206/560404,VANS NATURAL,WAFFLES ORIGINAL GF,12/9OZ,40.24,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,918,D,0.279
COOP181,140930,29901,INNOVASIAN,WHITE STICKY RICE,12/2LB,66.38,0.00,RICE,07/01/23,06/30/24,09-22-23-FN,639,W,0
COOP181,140942,MM137D-10CN,MINDFUL MEATS,GROUND BEEF 15% ORGANIC,4/10LB,273.40,0.00,FRESH BEEF,07/01/23,06/30/24,09-22-23-FN,734,W,0
COOP181,140967,WGBC272,SKY BLUE FOODS,BREAKFAST CLUSTER MINI WG,72/2.75OZ,46.20,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,859,C,0.642
COOP181,140972,38000-18574,EGGO,MINI PANCAKE CONFETTI IW,72/3.03OZ,35.98,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,559,B,0.5
COOP181,141002,675215/80901,UDIS,BREAD SANDWICH WHITE,6/24OZ,67.67,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,912,C,0
COOP181,141021,1584,BAKE CRAFTERS,3 WAFFLE MINI MAPLE BULK WG,280/.70OZ,49.15,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,424,D,0.351
COOP181,141027,3111650W,ARIZONA GOLD,BURRITO SEASONED BEAN WG,54/6.5OZ,46.12,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,412,C,0.854
COOP181,141047,1453,BAKE CRAFTERS,WAFFLES GOURMET BULK WG,144/1.3OZ,31.71,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,425,D,0.22
COOP181,141057,207-20,DEL REAL,CARNE ASADA GF,10/2LB,195.45,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,527,C,19.545
COOP181,141064,CNT2833,DON LEE FARMS,PANCAKE & TRKY SAUS STICK WG,72/2.83OZ,50.59,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,543,C,0.703
COOP181,141096,20203SF,FIT FOODZ,FC LS BUFF CHIX BRST CHNK WG,2/5LB,57.07,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,583,D,0
COOP181,141103,519809/16333,TYSON,DICED CHICKEN BREAST,4/5LB,62.01,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,910,W,0.775
COOP181,141109,1627,BAKE CRAFTERS,TOAST TEXAS GARLIC BULK RF WG,125/1.2OZ,39.69,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,421,D,0.318
COOP181,141117,165272,SAVORY LIFE LLC,TURKEY BREAST & CHEESE ROLL IW,72/4.0OZ,103.09,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,829,W,1.432
COOP181,141134,NSAMPYM128-4,BARFRESH,SMOOTHIE MANGO PINAPPLE YOGURT,4/1GL,132.90,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,443,W,1.682
COOP181,141158,CNT2833W,DON LEE FARMS,PANCAKE & TRKY SAUS STCK WG IW,72/2.83OZ,52.21,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,545,C,0.725
COOP181,141160,94643-04442,THE MAX,PANCAKES CINN GLAZE WG IW,80/3OZ,48.34,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,895,C,0.604
COOP181,141179,73400,JTM,SAUCE KOREAN BBQ,6/5LB,74.78,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,658,D,0
COOP181,141180,110978000/691179,PILLSBURY,TST CRNCH SOFT FILLED CINN IW,72/2.36OZ,42.62,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,786,C,0.592
COOP181,141182,35489-1,ROSATI,GOOD FORTUNE ICE ORANGE,90/4.4OZ,34.80,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,826,D,0.387
COOP181,141183,F-53,GOLD STAR FOODS,6 HAWAIIAN SWEET HOT DOG BUN,12/12CT,33.59,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,619,D,0.233
COOP181,141199,225068,COOKIETREE,COOKIE SUGAR WG IW,120/1.3OZ,42.04,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,496,C,0.35
COOP181,141243,2022,COUNTRY PURE FOODS,SIDEKICK EEK ORANGE CREAM,84/4.4OZ,35.59,0.00,FRZN DSRTS,07/01/23,06/30/24,09-22-23-FN,499,D,0.424
COOP181,141250,2010,COUNTRY PURE FOODS,SIDEKICK HOORAY BANANA CHERRY,84/4.4OZ,35.59,0.00,FRZN DSRTS,07/01/23,06/30/24,09-22-23-FN,498,D,0.424
COOP181,141251,004668/656048,BEYOND MEAT,PATTY VEGAN BURGER BEYOND MEAT,40/4OZ,86.06,0.00,VEGETRN,07/01/23,06/30/24,09-22-23-FN,454,D,2.152
COOP181,141292,SVB-SWIN33,DR. PRAEGERS,BLACK BEAN VEGGIE BURGER,1/10#,53.59,0.00,VEGETRN,07/01/23,06/30/24,09-22-23-FN,553,C,1.116
COOP181,141304,84440,BUENA VISTA,BROOKIE BITE WG IW,96/1.5OZ,49.35,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,469,C,0.514
COOP181,141305,79715,BUENA VISTA,COOKIE CANDY WG IW,120/1.5OZ,53.15,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,474,D,0.443
COOP181,141316,F5861,PAPAPITA BAKERY,3.5 MUFFIN ENGLISH SLICED WG,144/3.5OZ,27.07,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,772,B,0.188
COOP181,141317,F1490,PAPAPITA BAKERY,SANDWICH BREAD 51% WG,15/24SL,29.73,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,771,A,0.083
COOP181,141318,DCB-8,FAT CAT BAKERY,BATTER BROWNIE CHOCOLATE,2/8.5LB,54.42,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,571,D,0.454
COOP181,141446,VBTB250,DON LEE FARMS,VEGAN BURGER CHARBROILED,192/2.5OZ,152.39,0.00,VEGETRN,07/01/23,06/30/24,09-22-23-FN,541,W,0.794
COOP181,141458,60585,SCHWANS FOOD SERVICE INC,DUMPLING CHIX & VEGGIE WW,8/2.5LB,72.83,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,830,B,0.759
COOP181,141470,00110,ARLINGTON VALLEY FARMS,SNACK'N WAFF BUTTERY MAPLE IW,96/2.4OZ,54.06,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,415,A,0.563
COOP181,141474,S721VA,MARSON FOODS,WAFFLE VANILLA BULK,72/2.3OZ,40.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,709,W,0.557
COOP181,141476,S722VA,MARSON FOODS,WAFFLE VANILLA IW,72/2.3OZ,40.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,710,B,0.557
COOP181,141477,S722ST,MARSON FOODS,WAFFLE STRAWBERRY IW,72/2.3OZ,40.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,708,W,0
COOP181,141479,S722MA,MARSON FOODS,WAFFLE MAPLE IW,72/2.3OZ,40.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,711,B,0
COOP181,141483,S721MA,MARSON FOODS,WAFFLE MAPLE BULK,72/2.3OZ,40.09,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,707,B,0.557
COOP181,141514,803/344299,LAMB WESTON,HASH BROWN PATTIES TRIANGLE,6/5LB,75.68,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,692,D,0.315
COOP181,141522,00120,ARLINGTON VALLEY FARMS,SNACK N WAFFLE BLUEBERRY IW,96/2.4OZ,54.06,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,413,C,0.563
COOP181,141526,73920,BUENA VISTA,COOKIE YELLOW STAR WG IW,150/1OZ,58.85,0.00,HLDY CKY,07/01/23,06/30/24,09-22-23-FN,464,D,0.392
COOP181,141528,73820,BUENA VISTA,VALENTINE COOKIE IW,150/1OZ,58.85,0.00,HLDY CKY,07/01/23,06/30/24,09-22-23-FN,468,D,0.392
COOP181,142896,648848/3DFU29-207121,DAIYA,PIZZA CHS LOVER GF,8/15.7OZ,56.48,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,504,D,0
COOP181,142922,311,CLASSIC DELIGHT INC,SANDWICH SUB TURKEY HAM CHS IW,45/4.4OZ,85.17,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,495,W,1.893
COOP181,142930,96103,FOSTER FARMS,CORN DOG CHICKEN,72/4OZ,45.33,0.00,CORN DOG,07/01/23,06/30/24,09-22-23-FN,584,C,0.63
100145,142974,CAS700W,BELL TASTY,NADA CINNAMON APPLE SPICE IW,60/4OZ,61.35,0.00,SNACKS,09/25/23,06/30/24,,,W,1.023
COOP181,142990,17365/725282,NATURE VALLEY,OATMEAL ROUNDS APPLE CINNAMON,72/2.32OZ,40.09,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,605,C,0.557
COOP181,143128,CN093003,DON LEE FARMS,PATTY BEEF CHARBROILED FC C,160/3OZ,175.55,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,538,W,1.097
COOP181,143752,12317,PILLSBURY,PULL APART ITALIAN CHS GARLIC,72/3.88OZ,71.01,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,780,B,0.986
COOP181,143757,456,BAKE CRAFTERS,TOAST FRENCH WG IW,88/3OZ,70.15,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,431,D,0
COOP181,143766,8-52724-35551-1,YANGS,CHICKEN TERIYAKI BBQ BAG,12/21OZ,88.59,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,925,W,7.383
COOP181,143836,P-533-01,GREEN BELLIES,SAUCE CHUGABLE CHEESE GF,12/2LB,125.55,0.00,VEGETRN,07/01/23,06/30/24,09-22-23-FN,631,W,10.463
COOP181,143839,P-275-01,GREEN BELLIES,CHILI VEGGIELICIOUS,16/2LB,96.18,0.00,VEGETRN,07/01/23,06/30/24,09-22-23-FN,633,B,6.011
COOP181,143842,069800-00,WAWONA,FRUIT A ROO PEACH BAKED,96/3.1OZ,61.66,0.00,FRZN SNCKS,07/01/23,06/30/24,09-22-23-FN,921,D,0.642
COOP181,143916,00320,ARLINGTON VALLEY FARMS,SANDWICH CHICKEN CHIPOTLE,72/4.3OZ,113.91,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,414,C,1.582
COOP181,143930,38000-24698,EGGO,WAFFLES EGGOJI WG,144/1.23OZ,31.07,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,667,C,0.432
